StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
9,0,199111,1.74,52.2,-1.26,1.29,-1.08,-0.45,2,455,-0.63,-1.35,-1.93,-0.08,0.97,1.11,0.42,39.5,64.9
9,0,199112,3.46,51,-1.47,0.82,-1.01,-1.19,6,520,-0.26,-0.63,-1.18,-0.49,0.44,1.13,0.4,39.6,62.4
9,0,199201,6.13,46.2,-0.67,1.39,1.95,0.11,5,656,1.04,0.52,0.09,-0.48,0.54,0.66,0.34,35.6,56.7
9,0,199202,5.31,52.2,-0.4,1.45,0.61,0.39,6,430,0.46,1.05,0.6,-0.62,0.3,1.09,0.31,40.8,63.6
9,0,199203,4.99,55.2,-0.39,1.26,-0.11,0.2,14,395,0.07,0.31,0.74,-0.17,0.09,0.71,0.33,42.3,68
9,0,199204,2.32,61.3,-0.82,0.66,-1.41,-0.74,17,184,-0.76,-0.47,-0.13,-0.07,-0.48,0.34,0.38,48.1,74.4
9,0,199205,2.17,67.8,-1.15,-1.15,-1.24,-1.15,95,69,-0.85,-1.15,-0.78,-0.16,-0.93,-0.22,0.27,55.2,80.5
9,0,199206,5.96,75.2,0.73,0.73,2.19,0.73,245,6,0.96,0.07,-0.47,0.22,-0.38,-0.19,0.69,65.1,85.3
9,0,199207,5.2,80.2,0.63,0.63,-0.09,0.63,418,0,-0.06,0.52,-0.08,-0.18,-0.12,-0.5,0.8,69.9,90.5
9,0,199208,7.44,77,1.79,1.79,3.68,1.79,307,0,1.41,0.9,1.14,0.17,0.46,-0.32,1.12,67.6,86.3
9,0,199209,4.26,73.8,2.1,2.1,1.48,2.1,219,8,0.36,1.24,0.93,0.24,0.6,0.01,1.32,64.4,83.3
9,0,199210,3.47,61.9,2.52,2.52,1.91,2.52,30,192,0.52,0.48,1.24,0.8,0.42,0.39,1.02,50,73.7
9,0,199211,7.83,54.8,4.24,4.24,5.95,4.24,6,399,2.21,1.8,1.61,1.95,1.12,1.21,1.66,44.6,65
9,0,199212,3.66,47.3,3.82,3.82,0.05,3.78,2,639,-0.13,1.53,1.4,1.58,1.05,1.24,1.58,38,56.6
9,0,199301,6.54,50.3,4.12,4.12,2.07,4.12,15,558,1.22,0.72,1.8,1.88,1.7,1.28,1.37,41.1,59.5
9,0,199302,3.8,46.6,3.53,3.53,-0.49,3.28,1,592,-0.38,0.61,0.32,1.37,1.72,1.1,1.57,35.7,57.5
9,0,199303,7.04,52.6,3.84,3.84,2.01,3.84,6,476,0.95,0.48,1.02,1.6,1.76,1.34,1.44,41.3,63.9
9,0,199304,2.5,59.1,-0.32,3.13,-0.95,2.7,7,242,-0.64,0.28,0.06,1.24,1.57,1.4,1.23,45.4,72.8
9,0,199305,2.29,69.7,-0.76,2.33,-1.43,1.3,134,43,-0.75,-1.02,-0.11,0.11,1,1.41,0.88,57.4,82
9,0,199306,3.25,78.1,-1.15,1.61,-1.42,0.03,338,0,-0.82,-1.11,-1.31,-0.06,0.76,1.05,0.64,66.3,89.8
9,0,199307,3.11,83.1,-2.27,-2.27,-3.69,-2.27,530,0,-2.03,-1.77,-1.71,-0.97,0.3,0.76,0.17,70.8,95.5
9,0,199308,3.15,80.1,-3.06,-3.06,-3.07,-3.06,424,0,-1.18,-2.24,-2.41,-1.29,-0.75,0.19,-0.18,68.9,91.3
9,0,199309,3.02,75.7,-3.36,-3.36,-1.85,-3.36,265,4,-0.33,-1.28,-2.23,-2.05,-0.86,-0.01,-0.04,63.9,87.5
9,0,199310,4.31,64,0.4,-2.62,1.19,-2.08,46,159,0.95,0.33,-0.34,-1.67,-1,0.12,0.31,52.3,75.6
9,0,199311,3.7,53.9,0.61,-2.09,0.77,-1.21,4,417,0.63,0.93,0.53,-1.02,-0.79,-0.47,0.46,41.8,65.9
9,0,199312,3.15,45.7,0.34,-2.09,-0.64,-1.42,1,670,-0.46,0.05,0.5,-0.84,-1.4,-0.55,0.58,34.6,56.7
9,0,199401,5.37,42.3,0.77,-1.4,1.42,-0.17,2,803,0.68,0.14,0.34,0.07,-0.93,-0.72,0.41,31.5,53.2
9,0,199402,3.56,51.6,0.32,-1.63,-1.12,-0.81,6,471,-0.52,0.06,-0.26,0.24,-0.85,-0.77,0.22,39.9,63.4
9,0,199403,6.59,57.5,0.65,-1.1,1.1,0.1,23,340,0.76,0.26,0.48,0.61,-0.28,-0.81,0.43,44.3,70.7
9,0,199404,2.92,65.3,-0.46,-1.45,-1.38,-0.71,52,105,-0.38,0.27,-0.01,0.18,0,-0.76,0.5,51.7,78.9
9,0,199405,2.21,68.8,-0.87,-1.75,-1.37,-1.33,107,65,-0.81,-0.88,-0.14,-0.26,0.01,-0.76,0.49,56.4,81.1
9,0,199406,7.64,77.7,1.18,1.18,3.53,1.18,339,0,1.75,0.75,0.3,0.49,0.61,-0.17,0.65,67.7,87.6
9,0,199407,8.95,78,2.55,2.55,4.47,2.55,356,0,1.75,2.19,1.59,0.94,0.92,0.67,1.07,68.9,87.1
9,0,199408,5.6,77,2.97,2.97,2.05,2.97,326,0,0.48,1.51,2.01,1.28,0.9,1,0.83,67.2,86.8
9,0,199409,4.01,72.3,3.14,3.14,1.44,3.14,179,15,0.23,0.43,1.43,1.08,1.07,1.11,0.78,61.8,82.8
9,0,199410,8.05,63.6,5.04,5.04,6.67,5.04,44,155,2.47,1.99,1.93,2.24,1.73,1.63,1.23,53.8,73.5
9,0,199411,3.22,59,4.71,4.71,0.55,4.71,21,278,0.38,1.79,1.55,2.44,1.92,1.56,0.74,47.6,70.4
9,0,199412,3.11,50.5,3.99,3.99,-0.71,3.66,5,520,-0.48,-0.15,1.27,1.75,1.54,1.54,0.81,41,60
9,0,199501,4.5,46.4,3.68,3.68,0.31,3.42,6,655,0.23,-0.2,-0.06,1.15,1.82,1.43,0.53,35.4,57.4
9,0,199502,6.09,47.9,3.9,3.9,1.8,3.9,2,568,0.89,0.71,0.23,1.28,2.12,1.75,0.76,36.6,59.1
9,0,199503,3.16,58.9,-0.73,2.77,-2.18,1.86,31,295,-0.82,-0.05,-0.02,0.87,1.4,1.31,0.41,47.1,70.6
9,0,199504,1.99,64,-1.36,1.78,-2.12,0.04,38,128,-0.99,-1.24,-0.51,-0.42,0.61,1.22,0.36,50.4,77.6
9,0,199505,2.45,72.7,-1.86,0.95,-1.94,-1.44,193,24,-0.63,-1.17,-1.35,-0.71,0.28,1.24,0.37,60.2,85.2
9,0,199506,6.16,75.5,-1.03,1.5,1.93,-0.1,263,4,1.06,0.27,-0.42,-0.26,0.5,1.06,0.65,64.8,86.1
9,0,199507,3.5,81.2,-1.72,-1.72,-2.38,-1.72,463,0,-1.5,-0.07,-0.49,-0.7,-0.61,0.29,0.71,69.8,92.6
9,0,199508,6.67,80.6,0.41,-1.13,1.24,-0.44,451,0,1.05,-0.03,0.51,-0.7,-0.37,0.46,1.04,70.8,90.3
9,0,199509,3.38,73,0.24,-1.14,-0.39,-0.59,191,13,-0.11,0.61,-0.23,-0.46,-0.33,0.35,1.05,63,83.1
9,0,199510,5.05,65.5,0.94,0.94,2.18,0.94,62,136,1.29,0.74,1.22,0.53,-0.01,-0.05,1.11,54.1,76.9
9,0,199511,3.98,50.9,1.44,1.44,1.78,1.44,1,498,0.77,1.22,0.89,1,-0.06,0.06,1.12,38.5,63.3
9,0,199512,2.74,45.3,1.05,1.05,-0.71,0.58,1,689,-0.74,0,0.66,0.35,0.03,0.03,1.13,34.2,56.4
9,0,199601,5.4,44.6,1.39,1.39,1.32,1.39,4,734,0.69,0,0.31,0.93,0.52,0.13,1.11,32.6,56.6
9,0,199602,3.19,49.1,0.8,0.8,-1.33,-0.03,3,534,-0.73,-0.08,-0.48,0.36,0.52,-0.27,1.09,36.5,61.7
9,0,199603,7.47,51.1,1.56,1.56,2.54,1.56,4,517,1.12,0.43,0.64,0.82,0.6,0.33,1.16,39.5,62.7
9,0,199604,3.43,60.9,-0.09,1.32,-0.26,1.11,14,203,-0.08,0.72,0.25,0.34,0.84,0.53,1.24,47.2,74.7
9,0,199605,2.65,73.1,-0.63,0.63,-1.65,-0.5,210,18,-0.48,-0.5,0.36,-0.07,0.39,0.53,1.3,60.4,85.8
9,0,199606,3.15,76.7,-1.02,-1.02,-1.37,-1.02,306,0,-0.91,-0.98,-0.89,-0.08,0.25,0.1,0.84,65.3,88.1
9,0,199607,4.21,80.3,-1.6,-1.6,-2.05,-1.6,419,0,-0.79,-1.17,-1.21,-0.54,-0.29,0.22,0.36,69.8,90.8
9,0,199608,5.19,77.7,0.04,-1.39,0.13,-1.25,354,0,0.25,-0.37,-0.81,-0.24,-0.4,0.05,0.3,67.9,87.6
9,0,199609,4.41,73.2,0.18,-1.1,0.44,-0.66,195,13,0.43,0.43,-0.13,-0.7,-0.14,0.16,0.32,62.4,83.9
9,0,199610,3.3,63.1,0.36,-0.8,0.57,-0.01,40,161,0.43,0.47,0.53,-0.51,-0.25,-0.07,-0.13,51.1,75.1
9,0,199611,2.46,52.8,0.19,-0.84,-0.37,-0.21,3,454,-0.08,0.18,0.29,-0.36,-0.07,-0.29,-0.25,41,64.5
9,0,199612,3.84,49.2,0.05,-0.88,-0.37,-0.38,3,569,-0.03,-0.17,0.06,-0.07,-0.56,-0.12,-0.03,37.1,61.4
9,0,199701,5.59,48,0.48,0.48,1.29,0.48,8,621,0.79,0.46,0.25,0.49,-0.28,-0.1,-0.02,37.5,58.5
9,0,199702,5.66,52.1,0.77,0.77,1.02,0.77,7,443,0.65,0.98,0.66,0.64,0.14,0.27,-0.08,41.4,62.7
9,0,199703,2.78,62.5,-0.99,-0.99,-2.98,-0.99,59,219,-1.02,-0.33,0.06,0.05,-0.03,-0.41,-0.07,49.8,75.2
9,0,199704,4.74,60.1,0.38,0.38,1.15,-0.51,11,236,0.6,-0.4,0.02,0.14,0.34,-0.24,0.21,47,73.2
9,0,199705,3.3,67.1,0.38,0.38,0.11,-0.42,78,90,-0.05,0.28,-0.39,0.12,0.2,-0.16,0.28,54.7,79.4
9,0,199706,4.84,73.5,0.84,0.84,1.48,0.84,210,8,0.34,0.08,0.34,0.23,0.16,0.05,0.14,64.2,82.9
9,0,199707,4.87,80.3,0.65,0.65,-0.3,0.65,431,0,-0.28,-0.05,-0.19,-0.13,0,0.17,0.27,69.7,91
9,0,199708,2.92,77.5,0.07,0.07,-1.53,-0.6,334,0,-1.39,-1.2,-0.78,-0.81,-0.22,-0.11,-0.13,66.6,88.4
9,0,199709,4.9,74.8,0.4,0.4,1,0.4,236,7,0.66,-0.38,-0.57,-0.14,-0.06,-0.07,0.02,63,86.7
9,0,199710,5.7,64.1,1.46,1.46,3.32,1.46,50,144,1.57,1.51,0.73,0.38,0.19,0.27,0.09,52.9,75.2
9,0,199711,5.63,51.4,2.61,2.61,3.88,2.61,2,495,1.46,1.81,1.75,1.03,0.51,0.72,0.21,40.4,62.3
9,0,199712,6.36,47.2,3.22,3.22,2.64,3.22,2,636,1.22,1.66,1.95,1.32,1.19,1.06,0.71,37.1,57.3
9,0,199801,5.98,49.5,3.41,3.41,1.57,3.41,14,573,0.97,1.4,1.79,1.63,1.38,1.09,0.68,39.3,59.7
9,0,199802,7.61,50.3,4.13,4.13,3.2,4.13,4,481,1.71,1.92,2.23,2.33,1.81,1.35,1.13,39.8,60.8
9,0,199803,6.15,53.7,4.07,4.07,1.1,4.07,10,434,0.58,1.41,1.71,2.44,1.88,1.75,1,42.4,64.9
9,0,199804,6.33,62.4,4.45,4.45,2.42,4.45,24,175,1.3,1.21,1.69,2.33,2.23,2.01,1.3,50.8,74
9,0,199805,2.72,74.1,-0.59,3.41,-1.76,2.68,234,13,-0.43,0.66,0.78,1.82,2.5,1.95,1.33,62.2,86
9,0,199806,2.66,80.9,-1.53,2.06,-3,0.16,411,0,-1.4,-1.19,-0.04,1.1,2.09,1.72,1.27,68.3,93.6
9,0,199807,4.69,82.4,-2.14,1.08,-2.3,-1.58,491,0,-0.41,-1.17,-1.19,0.63,1.51,1.63,1.38,71.7,93.1
9,0,199808,4.04,79.5,-2.52,-2.52,-1.81,-2.52,402,0,-0.49,-0.69,-1.33,-0.14,0.98,1.71,1.21,68.3,90.7
9,0,199809,7.1,76.1,-1.39,-1.39,2.62,-0.2,298,0,1.55,1.04,0.58,0.28,1.14,2.01,1.46,65.9,86.4
9,0,199810,1.4,66.8,-1.75,-1.75,-1.52,-1.18,86,92,-0.79,0.77,0.41,-0.59,0.67,1.49,1.23,54.1,79.5
9,0,199811,1.68,59.6,-2.27,-2.27,-2.1,-2.27,24,273,-0.68,-1.04,0.3,-0.69,0.02,0.98,1.14,48.1,71.1
9,0,199812,2.54,53,-2.84,-2.84,-2.41,-2.84,9,462,-0.89,-1.1,-1.35,-0.56,-0.46,0.48,1.07,42.7,63.3
9,0,199901,5.33,49.9,-2.46,-2.46,0.28,-2.28,14,558,0.66,-0.1,-0.44,-0.05,-0.78,0.37,1.01,37.3,62.4
9,0,199902,2.98,51.7,-2.78,-2.78,-1.74,-2.78,6,453,-0.85,-0.19,-0.62,-0.19,-0.9,-0.28,0.75,39.6,63.9
9,0,199903,2.45,53.4,-3.24,-3.24,-2.23,-3.24,7,453,-1.2,-1.42,-0.84,-1.38,-0.95,-0.82,0.74,39.6,67.2
9,0,199904,1.97,67.1,-3.77,-3.77,-2.6,-3.77,73,83,-1.01,-1.52,-1.65,-1.42,-1.06,-1.5,0.48,54.4,79.7
9,0,199905,2.81,69.5,-3.75,-3.75,-1.1,-3.75,127,47,-0.37,-1.03,-1.47,-1.29,-0.98,-1.42,0.42,56.8,82.1
9,0,199906,6.14,76.3,-2.73,-2.73,1.91,-1.92,291,2,1.05,0.41,-0.31,-0.77,-1.24,-0.95,0.55,66.2,86.5
9,0,199907,4.91,80.5,-2.68,-2.68,-0.71,-2.11,437,0,-0.25,0.48,0.09,-1.12,-1.16,-0.91,0.56,70.3,90.7
9,0,199908,3.14,82.1,-3.3,-3.3,-2.67,-3.3,479,0,-1.19,-1.05,-0.18,-1.27,-1.28,-1.02,0.55,70.1,94.1
9,0,199909,3.89,73.4,-3.02,-3.02,-0.19,-3.02,206,9,0.17,-0.79,-0.89,-0.75,-1.04,-1.47,0.43,60.8,85.9
9,0,199910,2.8,64.4,-2.79,-2.79,-0.24,-2.79,52,145,0.14,0.07,-0.59,-0.3,-1.24,-1.32,0.15,53.1,75.8
9,0,199911,2.26,57.7,-2.94,-2.94,-1.32,-2.94,15,288,-0.22,-0.09,-0.07,-0.25,-1.19,-1.26,-0.22,44.4,71
9,0,199912,2.18,47.9,-3.39,-3.39,-2.26,-3.39,2,598,-1.17,-0.99,-0.71,-1.22,-1.06,-1.37,-0.55,35.3,60.5
9,0,200001,4.68,46.2,-3.04,-3.04,0.01,-2.97,6,673,0.33,-0.49,-0.58,-0.79,-0.65,-1.41,-0.72,35.2,57.2
9,0,200002,1.8,51.6,-3.72,-3.72,-2.99,-3.72,5,443,-1.53,-0.9,-1.25,-0.99,-1.03,-1.69,-1.3,37.4,65.8
9,0,200003,4.74,59.1,-3.59,-3.59,-0.77,-3.59,32,287,-0.05,-1.01,-0.72,-0.95,-1.29,-1.22,-1.48,46,72.3
9,0,200004,2.7,60.6,-3.54,-3.54,-0.94,-3.54,12,208,-0.51,-0.42,-1.08,-1.14,-1.3,-1.12,-1.94,47.2,74.1
9,0,200005,1,73.9,-4.37,-4.37,-3.6,-4.37,228,15,-1.96,-1.48,-1.09,-1.46,-1.31,-1.34,-2.08,60.9,87
9,0,200006,3.89,78,-4.39,-4.39,-1.39,-4.39,338,0,-0.3,-1.45,-1.48,-1.32,-1.43,-1.65,-1.92,65.4,90.5
9,0,200007,3.55,80.9,-4.96,-4.96,-3.08,-4.96,446,0,-1.44,-1.12,-1.79,-1.88,-1.83,-1.88,-2.04,68.8,92.9
9,0,200008,4.22,79.5,-4.98,-4.98,-1.61,-4.98,404,0,-0.37,-1.21,-1.2,-1.59,-1.94,-1.78,-1.91,68.2,90.8
9,0,200009,6.68,72.6,-3.54,-3.54,2.8,-2.43,186,13,1.4,0.95,0.11,-0.93,-1.1,-1.29,-1.91,63.1,82.1
9,0,200010,0.48,63.7,-3.86,-3.86,-2.05,-3.47,51,131,-1.6,0.26,0,-1.43,-1.59,-1.7,-2.02,49.5,78
9,0,200011,4.3,53.6,-3,-3,1.37,-2.07,4,418,0.91,-0.21,0.64,-0.25,-0.95,-1.42,-1.68,41.8,65.4
9,0,200012,3.34,40.6,-2.74,-2.74,-0.13,-1.82,0,848,-0.33,0.34,-0.4,-0.28,-1.05,-1.28,-2.29,30,51.2
9,0,200101,2.83,43.3,-2.85,-2.85,-1.19,-2.32,2,749,-0.75,-0.77,-0.16,-0.11,-1.14,-1.52,-1.99,31,55.6
9,0,200102,2.02,53.6,-3.53,-3.53,-2.91,-3.53,9,412,-1.4,-1.52,-1.38,-0.49,-1.14,-1.56,-2.05,41.7,65.5
9,0,200103,8.97,53.8,-1.95,-1.95,3.65,-0.44,9,445,1.69,0.53,0,-0.27,-0.21,-0.81,-1.47,42.7,64.9
9,0,200104,1.84,64.2,-2.51,-2.51,-2.29,-1.89,42,116,-1.1,0.69,-0.08,-0.19,-0.17,-0.95,-1.53,51.2,77.2
9,0,200105,2.7,70.8,-2.7,-2.7,-1.36,-2.53,156,34,-0.45,-1.13,0.35,-0.64,-0.24,-0.69,-1.52,57.5,84.1
9,0,200106,7.38,76.4,-1.35,-1.35,3.24,0.15,285,3,1.63,0.84,0.03,0.01,-0.24,-0.23,-1.37,66.1,86.6
9,0,200107,5.23,79.3,-1.12,-1.12,0.25,0.43,397,0,-0.04,1.02,0.55,0.25,0.09,0.04,-1.37,69.2,89.4
9,0,200108,2.93,79.3,-1.58,-1.58,-1.72,-0.67,400,0,-1.38,-0.99,0.27,0.36,-0.43,-0.11,-1.32,69.1,89.5
9,0,200109,3.92,72.1,-1.3,-1.3,0.35,-0.28,173,17,0.18,-0.89,-0.83,-0.49,-0.34,-0.52,-1.29,61.2,82.9
9,0,200110,0.86,61.7,-1.75,-1.75,-1.74,-1.21,29,199,-1.24,-0.72,-1.54,-0.48,-0.44,-0.47,-1.48,47.6,75.7
9,0,200111,1.37,59.9,-2.39,-2.39,-2.47,-2.39,25,241,-0.98,-1.59,-1.05,-0.66,-0.26,-0.92,-1.5,45.8,74.1
9,0,200112,1.75,52.9,-3.21,-3.21,-3.19,-3.21,9,463,-1.55,-1.72,-2.2,-2.38,-1.51,-1.21,-2.11,40.9,64.8
9,0,200201,4.11,48.1,-3.22,-3.22,-1.01,-3.22,8,612,0.02,-0.9,-1.2,-2.01,-1.15,-0.96,-1.7,36.1,60
9,0,200202,2.33,48.4,-3.62,-3.62,-2.21,-3.62,2,531,-1.22,-0.91,-1.38,-1.94,-1.47,-0.94,-1.64,35.2,61.7
9,0,200203,5.6,56.9,-3.16,-3.16,0.26,-3,20,356,0.34,-0.51,-0.49,-1.45,-1.74,-1.43,-1.62,43,70.7
9,0,200204,2.18,67.9,-3.68,-3.68,-2.52,-3.68,86,72,-0.86,-0.31,-0.83,-1.34,-1.9,-1.37,-1.73,56,79.8
9,0,200205,3.15,70.2,-3.57,-3.57,-0.83,-3.57,135,49,-0.15,-0.8,-0.36,-1.1,-1.43,-1.26,-1.46,57.5,83
9,0,200206,3.51,77.4,-3.58,-3.58,-1.13,-3.58,323,0,-0.6,-0.57,-1.03,-0.92,-1.61,-1.79,-1.48,66.3,88.4
9,0,200207,4.42,80.8,-3.85,-3.85,-1.9,-3.85,453,0,-0.62,-0.86,-0.84,-1.14,-1.56,-1.96,-1.42,69.9,91.7
9,0,200208,3.72,79.6,-4.1,-4.1,-1.94,-4.1,424,0,-0.73,-1,-1.21,-1.01,-1.56,-1.91,-1.4,68.3,90.8
9,0,200209,6.13,76.8,0.52,-3.16,1.55,-2.5,303,0,1.19,0.53,0.04,-0.69,-0.78,-1.48,-1.42,67.7,85.8
9,0,200210,4.43,68.2,0.92,-2.38,1.36,-1.16,106,79,1,1.5,0.97,0.11,-0.5,-1.01,-1.04,59.6,76.7
9,0,200211,4.88,52.3,1.65,-1.31,2.48,0.82,2,454,1.16,1.3,1.58,0.67,0.23,-0.5,-0.98,40.8,63.9
9,0,200212,5.26,45.7,2.04,-0.61,1.68,1.97,1,665,0.72,1.14,1.31,1.05,0.33,0.03,-0.83,34.7,56.7
9,0,200301,1.77,42.3,1.09,-1.28,-2.2,0.42,1,786,-1.51,-0.42,0.25,0.75,0.16,-0.32,-0.91,30.7,53.9
9,0,200302,5.31,48.9,1.29,-0.85,0.92,1.04,2,529,0.46,-0.66,-0.18,1.08,0.42,0.12,-0.61,37.7,60.2
9,0,200303,7.33,59,1.69,1.69,1.6,1.69,31,295,1.07,1.07,0.17,1.02,0.89,0.35,-0.74,48.7,69.3
9,0,200304,4.73,62.7,1.78,1.78,0.79,1.78,27,153,0.59,1.08,1.06,0.89,1.16,0.7,-0.45,50.8,74.6
9,0,200305,6.33,71.7,2.47,2.47,2.63,2.47,165,37,1.51,1.41,1.56,1,1.72,1.11,-0.09,61.3,82.1
9,0,200306,7.22,76.1,3.45,3.45,3.7,3.45,272,4,1.56,2.03,2,1.34,1.81,1.68,-0.11,65.9,86.3
9,0,200307,7.59,78.7,4.07,4.07,2.94,4.07,377,0,1.19,1.7,2.25,2.12,1.84,2.04,0.11,69.5,87.9
9,0,200308,5.78,79.2,4.27,4.27,1.86,4.27,402,0,0.58,1.14,1.64,2.17,1.63,2.17,0.39,70.1,88.3
9,0,200309,2.88,73.1,3.85,3.85,0.05,3.81,199,11,-0.42,0.02,0.72,1.72,1.39,1.82,0.27,62.2,83.9
9,0,200310,2.99,64.4,3.74,3.74,0.87,3.74,52,143,0.25,-0.26,0.1,1.62,1.82,1.67,0.49,52.6,76.2
9,0,200311,2.82,59.4,-0.04,3.31,-0.13,3.2,22,251,0.15,0.2,-0.15,1.11,1.71,1.4,0.59,46.5,72.1
